sep=;
"Title: ASM Handbook, Volume 04 - Heat Treating";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Table 5. Typical Mechanical Properties of Heat-Treated 4140 Steel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"tempering temperature (°C)";"tempering temperature (°F)";"tensile strength (MPa)";"tensile strength (ksi)";"yield strength (MPa)";"yield strength (ksi)";"elongation in 50 mm (2 in.) (%)";"reduction in area (%)";"hardness, HB (unitless)";"Izod impact energy (J)";"Izod impact energy (lbf ft)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"205";"400";"1965";"285";"1740";"252";"11";"42";"578";"15";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"260";"500";"1860";"270";"1650";"240";"11";"44";"534";"11";"8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"315";"600";"1720";"250";"1570";"228";"11.5";"46";"495";"9";"7";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"370";"700";"1590";"231";"1460";"212";"12.5";"48";"461";"15";"11";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"425";"800";"1450";"210";"1340";"195";"15";"50";"429";"28";"21";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"480";"900";"1300";"188";"1210";"175";"16";"52";"388";"46";"34";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"540";"1000";"1150";"167";"1050";"152";"17.5";"55";"341";"65";"48";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"595";"1100";"1020";"148";"910";"132";"19";"58";"311";"93";"69";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"650";"1200";"900";"130";"790";"114";"21";"61";"277";"112";"83";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"705";"1300";"810";"117";"690";"100";"23";"65";"235";"136";"100";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ASM Handbook, Volume 04 - Heat Treating © 1991 ASM International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
