sep=;
"31";"1118";"As-rolled";"525";"76";"315";"46";"32";"70";"149";"109";"80";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"32";"1118";"Normalized at 925 °C (1700 °F)";"475";"69";"315";"46";"33.5";"66";"143";"103";"76";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"33";"1118";"Annealed at 790 °C (1450 °F)";"450";"65";"285";"41";"34.5";"67";"131";"107";"79";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"34";"1137";"As-rolled";"625";"91";"380";"55";"28";"61";"192";"83";"61";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"35";"1137";"Normalized at 900 °C (1650 °F)";"670";"97";"400";"58";"22.5";"49";"197";"64";"47";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"36";"1137";"Annealed at 790 °C (1450 °F)";"585";"85";"345";"50";"26.8";"54";"174";"50";"37";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"37";"1141";"As-rolled";"675";"98";"360";"52";"22";"38";"192";"11";"8";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"38";"1141";"Normalized at 900 °C (1650 °F)";"710";"103";"405";"59";"22.7";"56";"201";"53";"39";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"39";"1141";"Annealed at 815 °C (1500 ° F)";"600";"87";"355";"51";"25.5";"49";"163";"34";"25";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"40";"1144";"As-rolled";"705";"102";"420";"61";"21";"41";"212";"53";"39";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"41";"1144";"Normalized at 900 °C (1650 °F)";"670";"97";"400";"58";"21";"40";"197";"43";"32";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"42";"1144";"Annealed at 790 °C (1450 °F)";"585";"85";"345";"50";"24.8";"41";"167";"65";"48";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"43";"1340";"Normalized at 870 °C (1600 °F)";"835";"121";"560";"81";"22";"63";"248";"92";"68";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"44";"1340";"Annealed at 800 °C (1475 °F)";"705";"102";"435";"63";"25.5";"57";"207";"71";"52";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"45";"3140";"Normalized at 870 °C (1600 °F)";"890";"129";"600";"87";"19.7";"57";"262";"54";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"46";"3140";"Annealed at 815 °C (1500 °F)";"690";"100";"420";"61";"24.5";"51";"197";"46";"34";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"47";"4130";"Normalized at 870 °C (1600 °F)";"670";"97";"435";"63";"25.5";"60";"197";"87";"64";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"48";"4130";"Annealed at 865 °C (1585 °F)";"560";"81";"360";"52";"28.2";"56";"156";"62";"46";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"49";"4140";"Normalized at 870 °C (1600 °F)";"1020";"148";"655";"95";"17.7";"47";"302";"23";"17";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"50";"4140";"Annealed at 815 °C (1500 °F)";"655";"95";"420";"61";"25.7";"57";"197";"54";"40";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ASM Handbook, Volume 04 - Heat Treating © 1991 ASM International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
