sep=;
"Title: ASM Handbook, Volume 04 - Heat Treating";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Table 2. Recommended Temperatures and Cooling Cycles for Full Annealing of Small Carbon Steel Forgings";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"steel";"annealing temperature (°C)";"annealing temperature (°F)";"cooling cycle, from, furnace cooling at 28 °C/h (°C)";"cooling cycle to, furnace cooling at 28 °C/h (°C)";"cooling cycle from, furnace cooling at 50 °F/h (°F)";"cooling cycle to, furnace cooling at 50 °F/h (°F)";"hardness range, HB (unitless)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"1018";"855 - 900";"1575 - 1650";"855";"705";"1575";"1300";"111 - 149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"1020";"855 - 900";"1575 - 1650";"855";"700";"1575";"1290";"111 - 149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"1022";"855 - 900";"1575 - 1650";"855";"700";"1575";"1290";"111 - 149";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"1025";"855 - 900";"1575 - 1650";"855";"700";"1575";"1290";"111 - 187";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"1030";"845 - 885";"1550 - 1625";"845";"650";"1550";"1200";"126 - 197";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"1035";"845 - 885";"1550 - 1625";"845";"650";"1550";"1200";"137 - 207";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"1040";"790 - 870";"1450 - 1600";"790";"650";"1450";"1200";"137 - 207";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"1045";"790 - 870";"1450 - 1600";"790";"650";"1450";"1200";"156 - 217";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"1050";"790 - 870";"1450 - 1600";"790";"650";"1450";"1200";"156 - 217";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"1060";"790 - 845";"1450 - 1550";"790";"650";"1450";"1200";"156 - 217";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"1070";"790 - 845";"1450 - 1550";"790";"650";"1450";"1200";"167 - 229";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"1080";"790 - 845";"1450 - 1550";"790";"650";"1450";"1200";"167 - 229";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"1090";"790 - 830";"1450 - 1525";"790";"650";"1450";"1200";"167 - 229";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"1095";"790 - 830";"1450 - 1525";"790";"655";"1450";"1215";"167 - 229";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ASM Handbook, Volume 04 - Heat Treating © 1991 ASM International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
