sep=;
"Title: ASM Handbook, Volume 04 - Heat Treating";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Table 10. Procedures for Hardening and Tempering Wrought Martensitic Stainless Steels to Specific Strength and Hardness Levels";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"steel type";"austenltlzlng(a) temperature(b) (°C)";"austenltlzlng(a) temperature(b) (°F)";"austenltlzlng(a) quenching medium(c)";"minimum tempering temperature(d) (°C)";"maximum tempering temperature(d) (°C)";"minimum tempering temperature(d) (°F)";"maximum tempering temperature(d) (°F)";"tensile strength (MPa)";"tensile strength (ksi)";"hardness, HRC (unitless)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"1";"403, 410";"925 - 1010";"1700 - 1850";"Air or oil";"565";"605";"1050";"1125";"760 - 965";"110 - 140";"25 - 31";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"2";"403, 410";"925 - 1010";"1700 - 1850";"Air or oil";"205";"370";"400";"700";"1105 - 1515";"160 - 220";"38 - 47";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3";"414";"925 - 1050";"1700 - 1925";"Air or oil";"595";"650";"1100";"1200";"760 - 965";"110 - 140";"25 - 31";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"4";"414";"925 - 1050";"1700 - 1925";"Air or oil";"230";"370";"450";"700";"1105 - 1515";"160 - 220";"38 - 49";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"5";"416,416 Selenium , Se";"925 - 1010";"1700 - 1850";"Oil";"565";"605";"1050";"1125";"760 - 965";"110 - 140";"25 - 31";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"6";"416,416 Selenium , Se";"925 - 1010";"1700 - 1850";"Oil";"230";"370";"450";"700";"1105 - 1515";"160 - 220";"35 - 45";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"7";"420";"980 - 1065";"1800 - 1950";"Air or oil(e)";"205";"370";"400";"700";"1550 - 1930";"225 - 280";"48 - 56";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"8";"431";"980 - 1065";"1800 - 1950";"Air or oil(e)";"565";"605";"1050";"1125";"860 - 1035";"125 - 150";"26 - 34";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"9";"431";"980 - 1065";"1800 - 1950";"Air or oil(e)";"230";"370";"450";"700";"1210 - 1515";"175 - 220";"40 - 47";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"10";"440A";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"150";"370";"300";"700";"";"";"4 - 57";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11";"440B";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"150";"370";"300";"700";"";"";"53 - 59";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12";"440C, 440F";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"";"160";"";"325";"";"";"60 min";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"13";"440C, 440F";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"";"190";"";"375";"";"";"58 min";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"14";"440C, 440F";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"";"230";"";"450";"";"";"57 min";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"15";"440C, 440F";"1010 - 1065";"1850 - 1950";"Air or oil(e)";"";"355";"";"675";"";"";"52 - 56";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"ASM Handbook, Volume 04 - Heat Treating © 1991 ASM International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
